ID,Name,Age,Gender,Sales,Profit,Date,Category,Discount,Profit Margin,Mature Status
2456,Eve,20.0,Male,200.0,20.0,2023-01-01,Grocery,5.0,0.1,Not Mature
2457,David,25.0,Male,400.0,10.0,2023-01-01,Clothing,15.0,0.025,Mature
2458,Alice,25.0,Male,200.0,10.0,2023-01-01,Electronics,10.0,0.05,Mature
2460,Bob,30.0,Male,400.0,20.0,2023-01-01,Grocery,20.0,0.05,Mature
2461,David,35.0,Male,200.0,20.0,2023-01-01,Clothing,15.0,0.1,Mature
2462,Alice,30.0,Other,200.0,40.0,2023-01-01,Clothing,0.0,0.2,Mature
2467,Alice,25.0,Other,200.0,20.0,2023-01-01,Electronics,5.0,0.1,Mature
2474,Charlie,25.0,Other,200.0,40.0,2023-02-15,Grocery,20.0,0.2,Mature
2475,David,30.0,Other,100.0,40.0,2023-01-01,Electronics,15.0,0.4,Mature
2477,Alice,25.0,Other,400.0,20.0,2023-01-01,Grocery,15.0,0.05,Mature
2479,Eve,25.0,Other,400.0,40.0,2023-01-01,Electronics,0.0,0.1,Mature
2480,Alice,20.0,Female,100.0,20.0,2023-01-01,Grocery,20.0,0.2,Not Mature
2486,Eve,20.0,Other,300.0,10.0,2023-02-15,Furniture,20.0,0.03333333333333333,Not Mature
2490,Alice,25.0,Female,300.0,20.0,2023-01-01,Electronics,5.0,0.06666666666666667,Mature
2491,Charlie,30.0,Other,200.0,30.0,2023-02-15,Furniture,10.0,0.15,Mature
2492,Eve,25.0,Male,200.0,40.0,2023-01-01,Electronics,20.0,0.2,Mature
2496,Bob,35.0,Other,300.0,20.0,2023-02-15,Furniture,5.0,0.06666666666666667,Mature
2498,Bob,20.0,Female,300.0,30.0,2023-02-15,Electronics,15.0,0.1,Not Mature
2500,Eve,25.0,Other,100.0,20.0,2023-01-01,Clothing,20.0,0.2,Mature
2501,Eve,35.0,Other,200.0,40.0,2023-02-15,Furniture,10.0,0.2,Mature
2502,Eve,30.0,Female,200.0,20.0,2023-02-15,Clothing,10.0,0.1,Mature
2505,Eve,25.0,Male,400.0,20.0,2023-01-01,Grocery,15.0,0.05,Mature
2508,David,25.0,Other,400.0,20.0,2023-02-15,Clothing,0.0,0.05,Mature
2509,Bob,30.0,Other,200.0,40.0,2023-02-15,Grocery,5.0,0.2,Mature
2513,Alice,20.0,Other,200.0,20.0,2023-02-15,Electronics,20.0,0.1,Not Mature
2516,Alice,25.0,Other,300.0,40.0,2023-02-15,Clothing,20.0,0.13333333333333333,Mature
2517,David,30.0,Other,300.0,40.0,2023-01-01,Furniture,10.0,0.13333333333333333,Mature
2527,David,25.0,Male,200.0,20.0,2023-01-01,Clothing,10.0,0.1,Mature
2528,Charlie,25.0,Male,100.0,20.0,2023-01-01,Electronics,5.0,0.2,Mature
2531,Bob,35.0,Female,300.0,20.0,2023-02-15,Clothing,20.0,0.06666666666666667,Mature
2532,Alice,25.0,Other,200.0,10.0,2023-02-15,Furniture,0.0,0.05,Mature
2534,David,25.0,Other,200.0,40.0,2023-02-15,Furniture,10.0,0.2,Mature
2537,David,35.0,Female,200.0,20.0,2023-01-01,Furniture,0.0,0.1,Mature
2539,David,20.0,Other,300.0,40.0,2023-02-15,Clothing,10.0,0.13333333333333333,Not Mature
2542,Charlie,25.0,Male,200.0,10.0,2023-01-01,Grocery,0.0,0.05,Mature
2544,Eve,20.0,Other,400.0,30.0,2023-02-15,Electronics,0.0,0.075,Not Mature
2546,Bob,20.0,Other,100.0,20.0,2023-02-15,Grocery,15.0,0.2,Not Mature
2547,Alice,20.0,Other,400.0,20.0,2023-02-15,Electronics,20.0,0.05,Not Mature
2549,Bob,25.0,Other,100.0,20.0,2023-01-01,Electronics,0.0,0.2,Mature
2550,Charlie,25.0,Other,200.0,10.0,2023-02-15,Grocery,15.0,0.05,Mature
2552,Eve,35.0,Other,300.0,20.0,2023-02-15,Clothing,0.0,0.06666666666666667,Mature
2553,Bob,20.0,Other,200.0,30.0,2023-01-01,Grocery,20.0,0.15,Not Mature
2562,Charlie,30.0,Other,300.0,20.0,2023-01-01,Clothing,0.0,0.06666666666666667,Mature
2563,Bob,35.0,Other,200.0,30.0,2023-02-15,Clothing,20.0,0.15,Mature
2565,Alice,35.0,Male,200.0,30.0,2023-01-01,Electronics,0.0,0.15,Mature
2566,Charlie,25.0,Female,200.0,10.0,2023-02-15,Electronics,20.0,0.05,Mature
2568,Alice,25.0,Other,200.0,20.0,2023-02-15,Electronics,0.0,0.1,Mature
2572,Eve,35.0,Female,400.0,40.0,2023-01-01,Furniture,15.0,0.1,Mature
2574,Alice,25.0,Other,100.0,30.0,2023-01-01,Electronics,5.0,0.3,Mature
2578,Bob,35.0,Male,400.0,40.0,2023-01-01,Electronics,20.0,0.1,Mature
2579,Alice,20.0,Male,200.0,30.0,2023-02-15,Electronics,5.0,0.15,Not Mature
2580,Alice,25.0,Female,200.0,20.0,2023-01-01,Furniture,5.0,0.1,Mature
2583,Eve,35.0,Other,100.0,10.0,2023-01-01,Furniture,15.0,0.1,Mature
2586,Bob,35.0,Other,300.0,10.0,2023-01-01,Grocery,0.0,0.03333333333333333,Mature
2588,Alice,25.0,Other,200.0,30.0,2023-02-15,Electronics,15.0,0.15,Mature
2589,Alice,20.0,Other,200.0,20.0,2023-01-01,Grocery,15.0,0.1,Not Mature
2590,Alice,25.0,Male,200.0,30.0,2023-01-01,Electronics,5.0,0.15,Mature
2592,Bob,20.0,Female,300.0,10.0,2023-02-15,Furniture,10.0,0.03333333333333333,Not Mature
2597,Bob,35.0,Other,200.0,10.0,2023-01-01,Grocery,15.0,0.05,Mature
2598,Alice,30.0,Other,100.0,10.0,2023-01-01,Clothing,0.0,0.1,Mature
2601,Bob,25.0,Female,100.0,40.0,2023-01-01,Clothing,10.0,0.4,Mature
2604,David,20.0,Male,100.0,40.0,2023-01-01,Clothing,0.0,0.4,Not Mature
2605,David,20.0,Other,300.0,20.0,2023-02-15,Grocery,0.0,0.06666666666666667,Not Mature
2606,Charlie,25.0,Other,200.0,40.0,2023-01-01,Furniture,20.0,0.2,Mature
2608,Charlie,20.0,Female,300.0,20.0,2023-01-01,Furniture,5.0,0.06666666666666667,Not Mature
2609,Charlie,30.0,Other,300.0,30.0,2023-02-15,Grocery,15.0,0.1,Mature
2615,David,25.0,Other,400.0,30.0,2023-02-15,Clothing,0.0,0.075,Mature
2620,Eve,20.0,Female,300.0,10.0,2023-01-01,Grocery,5.0,0.03333333333333333,Not Mature
2621,Alice,20.0,Female,200.0,40.0,2023-02-15,Grocery,5.0,0.2,Not Mature
2622,Bob,25.0,Female,300.0,40.0,2023-01-01,Clothing,20.0,0.13333333333333333,Mature
2626,Bob,30.0,Other,200.0,20.0,2023-01-01,Grocery,20.0,0.1,Mature
2627,Alice,25.0,Other,200.0,10.0,2023-01-01,Electronics,15.0,0.05,Mature
2630,Alice,20.0,Female,200.0,20.0,2023-02-15,Electronics,10.0,0.1,Not Mature
2634,David,25.0,Other,300.0,10.0,2023-02-15,Furniture,10.0,0.03333333333333333,Mature
2636,Charlie,30.0,Other,400.0,40.0,2023-02-15,Furniture,0.0,0.1,Mature
2637,Bob,25.0,Other,400.0,30.0,2023-02-15,Grocery,5.0,0.075,Mature
2639,Charlie,25.0,Other,200.0,40.0,2023-01-01,Clothing,15.0,0.2,Mature
2641,Charlie,30.0,Female,300.0,20.0,2023-02-15,Clothing,5.0,0.06666666666666667,Mature
2643,David,35.0,Male,100.0,10.0,2023-01-01,Clothing,15.0,0.1,Mature
2644,Bob,30.0,Other,100.0,30.0,2023-02-15,Electronics,15.0,0.3,Mature
2649,Eve,35.0,Male,300.0,20.0,2023-01-01,Furniture,15.0,0.06666666666666667,Mature
2650,Eve,20.0,Other,100.0,20.0,2023-02-15,Furniture,20.0,0.2,Not Mature
2663,Charlie,20.0,Male,400.0,40.0,2023-02-15,Furniture,5.0,0.1,Not Mature
2666,Alice,25.0,Other,200.0,30.0,2023-01-01,Furniture,15.0,0.15,Mature
2673,Alice,25.0,Male,300.0,30.0,2023-02-15,Furniture,0.0,0.1,Mature
2674,David,25.0,Male,200.0,20.0,2023-01-01,Electronics,10.0,0.1,Mature
2675,Charlie,20.0,Male,300.0,20.0,2023-02-15,Furniture,5.0,0.06666666666666667,Not Mature
2678,Eve,25.0,Other,400.0,30.0,2023-01-01,Grocery,0.0,0.075,Mature
2680,Eve,20.0,Other,400.0,20.0,2023-01-01,Furniture,10.0,0.05,Not Mature
2681,Bob,30.0,Other,200.0,10.0,2023-02-15,Clothing,10.0,0.05,Mature
2682,David,35.0,Male,200.0,40.0,2023-02-15,Clothing,10.0,0.2,Mature
2684,Bob,25.0,Male,200.0,20.0,2023-01-01,Electronics,10.0,0.1,Mature
2691,David,25.0,Male,400.0,20.0,2023-01-01,Furniture,15.0,0.05,Mature
2692,Alice,30.0,Female,200.0,40.0,2023-01-01,Furniture,5.0,0.2,Mature
2694,Bob,35.0,Other,200.0,20.0,2023-01-01,Electronics,15.0,0.1,Mature
2699,David,35.0,Male,200.0,30.0,2023-02-15,Clothing,20.0,0.15,Mature
2700,Eve,30.0,Other,400.0,10.0,2023-02-15,Furniture,5.0,0.025,Mature
2706,David,25.0,Other,300.0,30.0,2023-02-15,Grocery,10.0,0.1,Mature
2707,Alice,30.0,Other,400.0,30.0,2023-01-01,Clothing,20.0,0.075,Mature
2708,Charlie,25.0,Male,300.0,10.0,2023-01-01,Clothing,15.0,0.03333333333333333,Mature
2709,Bob,35.0,Male,100.0,20.0,2023-01-01,Clothing,15.0,0.2,Mature
2711,David,35.0,Other,200.0,20.0,2023-02-15,Furniture,0.0,0.1,Mature
2713,Eve,35.0,Male,200.0,40.0,2023-02-15,Grocery,5.0,0.2,Mature
2714,Bob,25.0,Other,300.0,40.0,2023-01-01,Clothing,5.0,0.13333333333333333,Mature
2720,David,25.0,Male,200.0,10.0,2023-02-15,Clothing,5.0,0.05,Mature
2724,Charlie,25.0,Other,200.0,20.0,2023-01-01,Electronics,10.0,0.1,Mature
2725,David,25.0,Female,100.0,20.0,2023-01-01,Clothing,0.0,0.2,Mature
2727,Alice,25.0,Female,200.0,40.0,2023-02-15,Furniture,10.0,0.2,Mature
2729,Bob,20.0,Female,200.0,40.0,2023-01-01,Grocery,5.0,0.2,Not Mature
2733,Alice,35.0,Male,300.0,30.0,2023-02-15,Furniture,5.0,0.1,Mature
2737,Charlie,30.0,Other,200.0,30.0,2023-02-15,Furniture,5.0,0.15,Mature
2738,Charlie,20.0,Female,300.0,40.0,2023-01-01,Furniture,5.0,0.13333333333333333,Not Mature
2741,Eve,30.0,Other,400.0,20.0,2023-01-01,Clothing,5.0,0.05,Mature
2744,Charlie,35.0,Other,400.0,20.0,2023-02-15,Grocery,0.0,0.05,Mature
2747,David,25.0,Other,400.0,20.0,2023-01-01,Grocery,0.0,0.05,Mature
2748,David,25.0,Other,200.0,40.0,2023-02-15,Furniture,20.0,0.2,Mature
2749,Alice,25.0,Male,400.0,10.0,2023-02-15,Electronics,5.0,0.025,Mature
2754,Eve,30.0,Male,100.0,20.0,2023-02-15,Grocery,20.0,0.2,Mature
2756,Alice,25.0,Other,400.0,30.0,2023-02-15,Grocery,20.0,0.075,Mature
2761,David,30.0,Female,100.0,20.0,2023-01-01,Furniture,0.0,0.2,Mature
2763,Alice,20.0,Other,200.0,20.0,2023-02-15,Furniture,5.0,0.1,Not Mature
2768,Charlie,35.0,Male,300.0,20.0,2023-02-15,Clothing,5.0,0.06666666666666667,Mature
2769,Alice,35.0,Other,200.0,30.0,2023-01-01,Grocery,0.0,0.15,Mature
2771,Charlie,25.0,Female,300.0,10.0,2023-01-01,Electronics,5.0,0.03333333333333333,Mature
2775,David,35.0,Other,200.0,40.0,2023-01-01,Clothing,15.0,0.2,Mature
2776,Eve,35.0,Other,200.0,20.0,2023-02-15,Clothing,10.0,0.1,Mature
2778,Charlie,30.0,Male,300.0,30.0,2023-01-01,Electronics,20.0,0.1,Mature
2782,Alice,25.0,Other,400.0,30.0,2023-01-01,Electronics,0.0,0.075,Mature
2785,Charlie,25.0,Female,100.0,20.0,2023-02-15,Clothing,15.0,0.2,Mature
2787,Charlie,35.0,Other,100.0,20.0,2023-01-01,Electronics,15.0,0.2,Mature
2791,David,35.0,Other,100.0,10.0,2023-02-15,Clothing,0.0,0.1,Mature
2792,David,25.0,Male,100.0,20.0,2023-02-15,Grocery,0.0,0.2,Mature
2795,Charlie,25.0,Other,300.0,20.0,2023-01-01,Grocery,15.0,0.06666666666666667,Mature
2800,David,35.0,Female,200.0,10.0,2023-02-15,Grocery,0.0,0.05,Mature
2804,Alice,35.0,Other,200.0,20.0,2023-01-01,Electronics,10.0,0.1,Mature
2811,Charlie,25.0,Other,200.0,40.0,2023-01-01,Furniture,0.0,0.2,Mature
2812,Alice,20.0,Other,300.0,20.0,2023-01-01,Electronics,0.0,0.06666666666666667,Not Mature
2813,Charlie,20.0,Other,200.0,30.0,2023-02-15,Clothing,20.0,0.15,Not Mature
2815,David,25.0,Other,300.0,20.0,2023-01-01,Furniture,5.0,0.06666666666666667,Mature
2823,Eve,35.0,Other,100.0,30.0,2023-01-01,Clothing,15.0,0.3,Mature
2824,Alice,25.0,Other,100.0,20.0,2023-01-01,Furniture,10.0,0.2,Mature
2825,David,25.0,Other,100.0,40.0,2023-02-15,Grocery,15.0,0.4,Mature
2828,Bob,35.0,Other,200.0,30.0,2023-02-15,Electronics,15.0,0.15,Mature
2830,Eve,30.0,Other,400.0,40.0,2023-01-01,Clothing,20.0,0.1,Mature
2835,David,30.0,Other,200.0,20.0,2023-01-01,Clothing,5.0,0.1,Mature
2838,Eve,30.0,Other,200.0,20.0,2023-01-01,Grocery,15.0,0.1,Mature
2839,Alice,25.0,Female,400.0,40.0,2023-02-15,Electronics,20.0,0.1,Mature
2840,Eve,25.0,Male,300.0,20.0,2023-01-01,Clothing,10.0,0.06666666666666667,Mature
2845,Bob,30.0,Other,400.0,10.0,2023-01-01,Furniture,5.0,0.025,Mature
2847,Eve,20.0,Other,300.0,40.0,2023-02-15,Grocery,15.0,0.13333333333333333,Not Mature
2849,David,25.0,Male,400.0,40.0,2023-02-15,Furniture,5.0,0.1,Mature
2850,Alice,20.0,Other,100.0,10.0,2023-02-15,Furniture,0.0,0.1,Not Mature
2853,David,20.0,Other,300.0,40.0,2023-02-15,Electronics,0.0,0.13333333333333333,Not Mature
2854,Eve,30.0,Other,100.0,10.0,2023-02-15,Furniture,20.0,0.1,Mature
2856,Charlie,25.0,Other,300.0,30.0,2023-02-15,Furniture,0.0,0.1,Mature
2857,David,35.0,Other,200.0,20.0,2023-02-15,Furniture,15.0,0.1,Mature
2858,Alice,30.0,Male,300.0,30.0,2023-02-15,Furniture,5.0,0.1,Mature
2859,Eve,30.0,Female,200.0,40.0,2023-02-15,Grocery,10.0,0.2,Mature
2861,David,25.0,Other,200.0,20.0,2023-02-15,Grocery,15.0,0.1,Mature
2878,David,25.0,Other,200.0,20.0,2023-01-01,Furniture,0.0,0.1,Mature
2880,Charlie,25.0,Other,100.0,20.0,2023-02-15,Electronics,15.0,0.2,Mature
2885,Alice,35.0,Other,300.0,30.0,2023-01-01,Clothing,10.0,0.1,Mature
2886,Eve,25.0,Other,100.0,40.0,2023-01-01,Grocery,5.0,0.4,Mature
2887,Eve,35.0,Other,200.0,10.0,2023-01-01,Grocery,5.0,0.05,Mature
2888,Alice,20.0,Other,300.0,10.0,2023-02-15,Grocery,5.0,0.03333333333333333,Not Mature
2889,Charlie,35.0,Male,300.0,30.0,2023-01-01,Grocery,20.0,0.1,Mature
2891,Eve,30.0,Female,300.0,20.0,2023-01-01,Electronics,5.0,0.06666666666666667,Mature
2892,David,30.0,Male,200.0,40.0,2023-01-01,Furniture,10.0,0.2,Mature
2894,Eve,30.0,Female,100.0,20.0,2023-01-01,Grocery,5.0,0.2,Mature
2899,David,20.0,Male,300.0,20.0,2023-01-01,Furniture,15.0,0.06666666666666667,Not Mature
2901,Alice,25.0,Female,300.0,40.0,2023-01-01,Electronics,10.0,0.13333333333333333,Mature
2902,Bob,20.0,Other,300.0,20.0,2023-02-15,Furniture,20.0,0.06666666666666667,Not Mature
2903,Eve,30.0,Male,200.0,10.0,2023-02-15,Electronics,20.0,0.05,Mature
2906,Bob,35.0,Other,400.0,10.0,2023-02-15,Electronics,5.0,0.025,Mature
2907,Charlie,25.0,Male,100.0,10.0,2023-02-15,Electronics,15.0,0.1,Mature
2909,Alice,30.0,Female,200.0,10.0,2023-01-01,Electronics,0.0,0.05,Mature
2910,Eve,35.0,Other,300.0,10.0,2023-02-15,Grocery,20.0,0.03333333333333333,Mature
2913,Alice,30.0,Male,400.0,10.0,2023-02-15,Grocery,0.0,0.025,Mature
2915,Charlie,20.0,Other,300.0,10.0,2023-01-01,Furniture,5.0,0.03333333333333333,Not Mature
2917,Alice,30.0,Other,100.0,30.0,2023-01-01,Grocery,20.0,0.3,Mature
2920,Charlie,35.0,Female,100.0,20.0,2023-02-15,Furniture,10.0,0.2,Mature
2923,Eve,35.0,Male,200.0,10.0,2023-02-15,Grocery,10.0,0.05,Mature
2928,Eve,20.0,Other,200.0,30.0,2023-01-01,Clothing,5.0,0.15,Not Mature
2930,Eve,25.0,Male,200.0,30.0,2023-01-01,Grocery,5.0,0.15,Mature
2934,Eve,25.0,Other,400.0,40.0,2023-02-15,Grocery,10.0,0.1,Mature
2935,Bob,25.0,Other,300.0,40.0,2023-01-01,Furniture,20.0,0.13333333333333333,Mature
2936,David,30.0,Male,200.0,10.0,2023-01-01,Grocery,15.0,0.05,Mature
2940,Charlie,35.0,Other,400.0,30.0,2023-01-01,Grocery,0.0,0.075,Mature
2941,Eve,20.0,Female,200.0,40.0,2023-02-15,Furniture,20.0,0.2,Not Mature
2942,Alice,25.0,Male,100.0,20.0,2023-01-01,Electronics,10.0,0.2,Mature
2944,Bob,20.0,Other,100.0,10.0,2023-02-15,Electronics,20.0,0.1,Not Mature
2948,Alice,35.0,Male,200.0,20.0,2023-02-15,Furniture,15.0,0.1,Mature
2951,Eve,20.0,Male,200.0,40.0,2023-01-01,Furniture,15.0,0.2,Not Mature
2952,Charlie,20.0,Other,400.0,20.0,2023-02-15,Grocery,0.0,0.05,Not Mature
2956,Alice,25.0,Other,100.0,10.0,2023-02-15,Electronics,20.0,0.1,Mature
2958,Bob,20.0,Other,300.0,40.0,2023-01-01,Electronics,10.0,0.13333333333333333,Not Mature
2961,Bob,35.0,Other,100.0,10.0,2023-01-01,Clothing,5.0,0.1,Mature
2962,Eve,30.0,Other,200.0,20.0,2023-01-01,Grocery,0.0,0.1,Mature
2968,Eve,25.0,Other,300.0,20.0,2023-01-01,Grocery,0.0,0.06666666666666667,Mature
2969,Bob,30.0,Other,400.0,20.0,2023-01-01,Furniture,15.0,0.05,Mature
2970,Bob,20.0,Female,200.0,20.0,2023-01-01,Grocery,5.0,0.1,Not Mature
2971,Charlie,25.0,Other,200.0,10.0,2023-02-15,Furniture,10.0,0.05,Mature
2972,Alice,25.0,Male,300.0,10.0,2023-01-01,Electronics,15.0,0.03333333333333333,Mature
2976,David,25.0,Other,300.0,20.0,2023-02-15,Clothing,15.0,0.06666666666666667,Mature
2979,Bob,20.0,Male,100.0,40.0,2023-02-15,Clothing,20.0,0.4,Not Mature
2981,Charlie,25.0,Other,200.0,30.0,2023-02-15,Electronics,0.0,0.15,Mature
2982,Bob,25.0,Male,400.0,30.0,2023-02-15,Grocery,5.0,0.075,Mature
2984,Alice,20.0,Other,300.0,30.0,2023-01-01,Clothing,5.0,0.1,Not Mature
2989,Eve,25.0,Other,100.0,30.0,2023-02-15,Grocery,15.0,0.3,Mature
2993,Alice,30.0,Other,200.0,20.0,2023-01-01,Furniture,0.0,0.1,Mature
2994,Alice,20.0,Female,100.0,20.0,2023-02-15,Electronics,15.0,0.2,Not Mature
2999,Bob,20.0,Male,200.0,30.0,2023-01-01,Furniture,20.0,0.15,Not Mature
3002,Eve,25.0,Female,200.0,20.0,2023-02-15,Furniture,20.0,0.1,Mature
3008,Bob,25.0,Other,200.0,40.0,2023-01-01,Electronics,5.0,0.2,Mature
3011,David,30.0,Other,300.0,30.0,2023-01-01,Furniture,15.0,0.1,Mature
3016,Charlie,25.0,Male,400.0,20.0,2023-02-15,Grocery,20.0,0.05,Mature
3018,David,25.0,Male,400.0,20.0,2023-01-01,Electronics,0.0,0.05,Mature
3020,Alice,35.0,Male,200.0,20.0,2023-01-01,Furniture,5.0,0.1,Mature
3022,David,20.0,Other,200.0,10.0,2023-01-01,Furniture,15.0,0.05,Not Mature
3024,David,25.0,Male,400.0,10.0,2023-02-15,Electronics,5.0,0.025,Mature
3025,Eve,35.0,Other,200.0,20.0,2023-02-15,Electronics,10.0,0.1,Mature
3027,Alice,35.0,Female,200.0,20.0,2023-02-15,Grocery,15.0,0.1,Mature
3031,Bob,30.0,Female,100.0,40.0,2023-02-15,Grocery,10.0,0.4,Mature
3032,David,25.0,Other,400.0,10.0,2023-02-15,Electronics,10.0,0.025,Mature
3034,David,35.0,Male,200.0,40.0,2023-01-01,Grocery,0.0,0.2,Mature
3036,Charlie,30.0,Other,100.0,30.0,2023-02-15,Clothing,0.0,0.3,Mature
3037,Charlie,25.0,Other,200.0,20.0,2023-01-01,Electronics,20.0,0.1,Mature
3042,Bob,35.0,Female,300.0,20.0,2023-02-15,Clothing,10.0,0.06666666666666667,Mature
3044,David,35.0,Other,200.0,40.0,2023-02-15,Grocery,20.0,0.2,Mature
3045,Alice,20.0,Other,200.0,40.0,2023-02-15,Furniture,10.0,0.2,Not Mature
3047,Alice,25.0,Female,200.0,30.0,2023-01-01,Furniture,20.0,0.15,Mature
3048,Eve,35.0,Male,400.0,30.0,2023-01-01,Clothing,5.0,0.075,Mature
3050,Eve,25.0,Other,300.0,30.0,2023-01-01,Grocery,5.0,0.1,Mature
3051,Charlie,25.0,Other,400.0,20.0,2023-02-15,Clothing,20.0,0.05,Mature
3057,Charlie,20.0,Other,200.0,20.0,2023-02-15,Furniture,5.0,0.1,Not Mature
3058,Charlie,25.0,Other,300.0,30.0,2023-02-15,Grocery,15.0,0.1,Mature
3059,Charlie,25.0,Other,400.0,30.0,2023-02-15,Furniture,5.0,0.075,Mature
3062,Bob,35.0,Other,400.0,40.0,2023-01-01,Clothing,15.0,0.1,Mature
3063,Charlie,30.0,Other,200.0,20.0,2023-01-01,Clothing,0.0,0.1,Mature
3064,Eve,25.0,Other,200.0,20.0,2023-02-15,Furniture,15.0,0.1,Mature
3065,Eve,20.0,Other,400.0,10.0,2023-02-15,Electronics,20.0,0.025,Not Mature
3066,Bob,35.0,Other,100.0,20.0,2023-02-15,Grocery,20.0,0.2,Mature
3067,Eve,25.0,Male,400.0,40.0,2023-02-15,Grocery,0.0,0.1,Mature
3069,Eve,30.0,Female,100.0,20.0,2023-01-01,Clothing,10.0,0.2,Mature
3071,Bob,25.0,Other,400.0,20.0,2023-02-15,Clothing,15.0,0.05,Mature
3072,David,20.0,Female,100.0,10.0,2023-01-01,Electronics,10.0,0.1,Not Mature
3073,Eve,25.0,Male,300.0,20.0,2023-02-15,Clothing,5.0,0.06666666666666667,Mature
3076,Bob,30.0,Female,400.0,40.0,2023-01-01,Electronics,0.0,0.1,Mature
3077,David,35.0,Female,200.0,20.0,2023-01-01,Clothing,20.0,0.1,Mature
3081,Eve,25.0,Male,400.0,40.0,2023-01-01,Electronics,10.0,0.1,Mature
3085,Eve,35.0,Female,100.0,30.0,2023-02-15,Grocery,5.0,0.3,Mature
3091,Eve,25.0,Male,100.0,20.0,2023-01-01,Clothing,10.0,0.2,Mature
3092,Bob,30.0,Female,200.0,20.0,2023-02-15,Grocery,5.0,0.1,Mature
3095,Charlie,25.0,Other,400.0,20.0,2023-01-01,Furniture,5.0,0.05,Mature
3101,Charlie,25.0,Male,100.0,10.0,2023-01-01,Clothing,10.0,0.1,Mature
3109,David,30.0,Other,400.0,20.0,2023-02-15,Grocery,0.0,0.05,Mature
3110,Charlie,20.0,Male,300.0,20.0,2023-02-15,Clothing,0.0,0.06666666666666667,Not Mature
3116,Bob,25.0,Male,100.0,40.0,2023-01-01,Clothing,5.0,0.4,Mature
3117,Charlie,35.0,Other,400.0,20.0,2023-01-01,Clothing,0.0,0.05,Mature
3119,Charlie,20.0,Male,100.0,20.0,2023-01-01,Furniture,5.0,0.2,Not Mature
3121,Alice,25.0,Female,400.0,40.0,2023-02-15,Electronics,20.0,0.1,Mature
3123,David,30.0,Female,300.0,40.0,2023-02-15,Grocery,10.0,0.13333333333333333,Mature
3124,Bob,25.0,Male,200.0,30.0,2023-02-15,Electronics,10.0,0.15,Mature
3126,Bob,30.0,Other,300.0,10.0,2023-02-15,Clothing,0.0,0.03333333333333333,Mature
3129,Eve,35.0,Other,100.0,30.0,2023-01-01,Electronics,0.0,0.3,Mature
3132,Alice,20.0,Female,200.0,10.0,2023-02-15,Clothing,0.0,0.05,Not Mature
3134,David,25.0,Male,400.0,20.0,2023-02-15,Electronics,0.0,0.05,Mature
3137,Eve,20.0,Other,100.0,40.0,2023-01-01,Clothing,15.0,0.4,Not Mature
3138,Bob,35.0,Female,200.0,30.0,2023-01-01,Electronics,5.0,0.15,Mature
3140,Eve,25.0,Male,400.0,10.0,2023-01-01,Grocery,0.0,0.025,Mature
3141,David,35.0,Male,400.0,10.0,2023-02-15,Grocery,15.0,0.025,Mature
3142,Eve,20.0,Female,200.0,10.0,2023-02-15,Furniture,10.0,0.05,Not Mature
3143,Charlie,25.0,Other,200.0,40.0,2023-01-01,Clothing,5.0,0.2,Mature
3144,David,20.0,Female,200.0,20.0,2023-01-01,Electronics,5.0,0.1,Not Mature
3145,Eve,25.0,Female,300.0,10.0,2023-01-01,Clothing,0.0,0.03333333333333333,Mature
3152,Charlie,35.0,Male,400.0,10.0,2023-02-15,Grocery,0.0,0.025,Mature
3153,Charlie,35.0,Other,200.0,20.0,2023-02-15,Electronics,5.0,0.1,Mature
3156,David,25.0,Female,100.0,20.0,2023-01-01,Electronics,5.0,0.2,Mature
3158,Bob,25.0,Male,300.0,10.0,2023-02-15,Furniture,20.0,0.03333333333333333,Mature
3163,Charlie,30.0,Other,300.0,10.0,2023-02-15,Furniture,15.0,0.03333333333333333,Mature
3169,Eve,25.0,Other,200.0,20.0,2023-02-15,Electronics,10.0,0.1,Mature
3170,Charlie,35.0,Female,200.0,20.0,2023-02-15,Furniture,20.0,0.1,Mature
3174,David,25.0,Male,200.0,10.0,2023-02-15,Grocery,5.0,0.05,Mature
3175,Eve,25.0,Other,100.0,30.0,2023-01-01,Electronics,15.0,0.3,Mature
3177,Alice,20.0,Female,100.0,20.0,2023-01-01,Furniture,0.0,0.2,Not Mature
3178,David,25.0,Female,100.0,40.0,2023-01-01,Grocery,10.0,0.4,Mature
3179,Eve,35.0,Female,300.0,40.0,2023-01-01,Grocery,5.0,0.13333333333333333,Mature
3181,Alice,30.0,Other,400.0,40.0,2023-02-15,Furniture,5.0,0.1,Mature
3182,Alice,25.0,Other,200.0,20.0,2023-02-15,Furniture,0.0,0.1,Mature
3187,Eve,25.0,Female,100.0,10.0,2023-02-15,Electronics,5.0,0.1,Mature
3188,Eve,25.0,Female,200.0,10.0,2023-01-01,Grocery,20.0,0.05,Mature
3189,Eve,20.0,Female,400.0,20.0,2023-02-15,Furniture,10.0,0.05,Not Mature
3191,Eve,30.0,Female,100.0,20.0,2023-02-15,Furniture,15.0,0.2,Mature
3192,Charlie,25.0,Male,200.0,20.0,2023-02-15,Clothing,0.0,0.1,Mature
3193,Charlie,30.0,Male,200.0,40.0,2023-02-15,Electronics,5.0,0.2,Mature
3194,Bob,25.0,Male,200.0,20.0,2023-01-01,Grocery,10.0,0.1,Mature
